step,sim_time,env_id,episode_id,episode_step,shoulder_pan_joint_pos,shoulder_lift_joint_pos,elbow_joint_pos,wrist_1_joint_pos,wrist_2_joint_pos,wrist_3_joint_pos,robotiq_hande_left_finger_joint_pos,robotiq_hande_right_finger_joint_pos,shoulder_pan_joint_pos_target,shoulder_lift_joint_pos_target,elbow_joint_pos_target,wrist_1_joint_pos_target,wrist_2_joint_pos_target,wrist_3_joint_pos_target,robotiq_hande_left_finger_joint_pos_target,robotiq_hande_right_finger_joint_pos_target,shoulder_pan_joint_vel,shoulder_lift_joint_vel,elbow_joint_vel,wrist_1_joint_vel,wrist_2_joint_vel,wrist_3_joint_vel,robotiq_hande_left_finger_joint_vel,robotiq_hande_right_finger_joint_vel,shoulder_pan_joint_vel_target,shoulder_lift_joint_vel_target,elbow_joint_vel_target,wrist_1_joint_vel_target,wrist_2_joint_vel_target,wrist_3_joint_vel_target,robotiq_hande_left_finger_joint_vel_target,robotiq_hande_right_finger_joint_vel_target,shoulder_pan_joint_pos_limit_lower,shoulder_pan_joint_pos_limit_upper,shoulder_lift_joint_pos_limit_lower,shoulder_lift_joint_pos_limit_upper,elbow_joint_pos_limit_lower,elbow_joint_pos_limit_upper,wrist_1_joint_pos_limit_lower,wrist_1_joint_pos_limit_upper,wrist_2_joint_pos_limit_lower,wrist_2_joint_pos_limit_upper,wrist_3_joint_pos_limit_lower,wrist_3_joint_pos_limit_upper,robotiq_hande_left_finger_joint_pos_limit_lower,robotiq_hande_left_finger_joint_pos_limit_upper,robotiq_hande_right_finger_joint_pos_limit_lower,robotiq_hande_right_finger_joint_pos_limit_upper,shoulder_pan_joint_soft_pos_limit_lower,shoulder_pan_joint_soft_pos_limit_upper,shoulder_lift_joint_soft_pos_limit_lower,shoulder_lift_joint_soft_pos_limit_upper,elbow_joint_soft_pos_limit_lower,elbow_joint_soft_pos_limit_upper,wrist_1_joint_soft_pos_limit_lower,wrist_1_joint_soft_pos_limit_upper,wrist_2_joint_soft_pos_limit_lower,wrist_2_joint_soft_pos_limit_upper,wrist_3_joint_soft_pos_limit_lower,wrist_3_joint_soft_pos_limit_upper,robotiq_hande_left_finger_joint_soft_pos_limit_lower,robotiq_hande_left_finger_joint_soft_pos_limit_upper,robotiq_hande_right_finger_joint_soft_pos_limit_lower,robotiq_hande_right_finger_joint_soft_pos_limit_upper,shoulder_pan_joint_vel_limit,shoulder_lift_joint_vel_limit,elbow_joint_vel_limit,wrist_1_joint_vel_limit,wrist_2_joint_vel_limit,wrist_3_joint_vel_limit,robotiq_hande_left_finger_joint_vel_limit,robotiq_hande_right_finger_joint_vel_limit,shoulder_pan_joint_soft_vel_limit,shoulder_lift_joint_soft_vel_limit,elbow_joint_soft_vel_limit,wrist_1_joint_soft_vel_limit,wrist_2_joint_soft_vel_limit,wrist_3_joint_soft_vel_limit,robotiq_hande_left_finger_joint_soft_vel_limit,robotiq_hande_right_finger_joint_soft_vel_limit,ee_frame_pos_x,ee_frame_pos_y,ee_frame_pos_z,ee_frame_rot_w,ee_frame_rot_x,ee_frame_rot_y,ee_frame_rot_z,object_pos_x,object_pos_y,object_pos_z,object_rot_w,object_rot_x,object_rot_y,object_rot_z,object_width,target_pos_x,target_pos_y,target_pos_z,target_rot_w,target_rot_x,target_rot_y,target_rot_z
1,0.016666666666666666,0,0,1,0.0014770608395338058,-1.5673325061798096,1.5719325542449951,-1.560472011566162,-1.6028321981430054,0.05235236883163452,0.022522928193211555,0.022607550024986267,0.0,-1.5700000524520874,1.5700000524520874,-1.5700000524520874,-1.5700000524520874,0.0,0.013480429537594318,0.013480429537594318,0.03342285379767418,0.3225053548812866,0.09341269731521606,0.6195907592773438,-1.995330810546875,3.141580581665039,-0.14646820724010468,-0.14829280972480774,-0.052231401205062866,0.5485135316848755,3.1415998935699463,0.6032137274742126,-1.9983865022659302,3.1415998935699463,0.0,0.0,-6.2831854820251465,6.2831854820251465,-6.2831854820251465,6.2831854820251465,-3.1415927410125732,3.1415927410125732,-6.2831854820251465,6.2831854820251465,-6.2831854820251465,6.2831854820251465,-6.2831854820251465,6.2831854820251465,0.0,0.02500000037252903,0.0,0.02500000037252903,-5.654866695404053,5.654866695404053,-5.654866695404053,5.654866695404053,-2.8274333477020264,2.8274333477020264,-5.654866695404053,5.654866695404053,-5.654866695404053,5.654866695404053,-5.654866695404053,5.654866695404053,0.0012500006705522537,0.023749999701976776,0.0012500006705522537,0.023749999701976776,2.094399929046631,2.094399929046631,3.1415998935699463,3.1415998935699463,3.1415998935699463,3.1415998935699463,0.15000000596046448,0.15000000596046448,2.094399929046631,2.094399929046631,3.1415998935699463,3.1415998935699463,3.1415998935699463,3.1415998935699463,0.15000000596046448,0.15000000596046448,0.6891849637031555,0.16642239689826965,0.5160988569259644,-0.016432583332061768,-0.6888720393180847,0.7246674299240112,-0.006494149565696716,0.58539217710495,-0.18448933959007263,0.015688082203269005,0.8701692819595337,-4.76837158203125e-07,-2.9802322387695312e-08,0.4927526116371155,0.029999999329447746,0.5365886688232422,0.15280850231647491,0.0,0.99028080701828,0.0,0.0,-0.13908235728740692
2,0.03333333333333333,0,0,2,-0.002250108402222395,-1.5653077363967896,1.5828121900558472,-1.552544355392456,-1.6285661458969116,0.10471152514219284,0.020163577049970627,0.02020801417529583,0.0,-1.5700000524520874,1.5700000524520874,-1.5700000524520874,-1.5700000524520874,0.0,0.013684103265404701,0.013684103265404701,-0.2943345010280609,0.1498301923274994,0.7519565224647522,0.5245869755744934,-1.5537772178649902,3.1415951251983643,-0.12637142837047577,-0.13005487620830536,-0.34742096066474915,0.28199270367622375,3.1415998935699463,0.514923095703125,-1.5559026002883911,3.1415998935699463,0.0,0.0,-6.2831854820251465,6.2831854820251465,-6.2831854820251465,6.2831854820251465,-3.1415927410125732,3.1415927410125732,-6.2831854820251465,6.2831854820251465,-6.2831854820251465,6.2831854820251465,-6.2831854820251465,6.2831854820251465,0.0,0.02500000037252903,0.0,0.02500000037252903,-5.654866695404053,5.654866695404053,-5.654866695404053,5.654866695404053,-2.8274333477020264,2.8274333477020264,-5.654866695404053,5.654866695404053,-5.654866695404053,5.654866695404053,-5.654866695404053,5.654866695404053,0.0012500006705522537,0.023749999701976776,0.0012500006705522537,0.023749999701976776,2.094399929046631,2.094399929046631,3.1415998935699463,3.1415998935699463,3.1415998935699463,3.1415998935699463,0.15000000596046448,0.15000000596046448,2.094399929046631,2.094399929046631,3.1415998935699463,3.1415998935699463,3.1415998935699463,3.1415998935699463,0.15000000596046448,0.15000000596046448,0.6852080821990967,0.15684333443641663,0.5066814422607422,-0.03261280059814453,-0.6682960391044617,0.7431198954582214,-0.00946497917175293,0.58539217710495,-0.18448935449123383,0.01568811945617199,0.8701695203781128,-5.364418029785156e-07,-2.682209014892578e-07,0.4927523732185364,0.029999999329447746,0.5365886688232422,0.15280850231647491,0.0,0.99028080701828,0.0,0.0,-0.13908235728740692
3,0.05,0,0,3,-0.01191681157797575,-1.5636062622070312,1.6022439002990723,-1.545670986175537,-1.6486462354660034,0.15707077085971832,0.019133200868964195,0.01920773647725582,0.0,-1.5700000524520874,1.5700000524520874,-1.5700000524520874,-1.5700000524520874,0.0,0.016543641686439514,0.016543641686439514,-0.6847396492958069,0.21113801002502441,1.1994702816009521,0.45604607462882996,-1.2160178422927856,3.1415884494781494,-0.04749074578285217,-0.05268579348921776,-0.7795778512954712,0.4072979986667633,3.1415998935699463,0.4416033923625946,-1.2210220098495483,3.1415998935699463,0.0,0.0,-6.2831854820251465,6.2831854820251465,-6.2831854820251465,6.2831854820251465,-3.1415927410125732,3.1415927410125732,-6.2831854820251465,6.2831854820251465,-6.2831854820251465,6.2831854820251465,-6.2831854820251465,6.2831854820251465,0.0,0.02500000037252903,0.0,0.02500000037252903,-5.654866695404053,5.654866695404053,-5.654866695404053,5.654866695404053,-2.8274333477020264,2.8274333477020264,-5.654866695404053,5.654866695404053,-5.654866695404053,5.654866695404053,-5.654866695404053,5.654866695404053,0.0012500006705522537,0.023749999701976776,0.0012500006705522537,0.023749999701976776,2.094399929046631,2.094399929046631,3.1415998935699463,3.1415998935699463,3.1415998935699463,3.1415998935699463,0.15000000596046448,0.15000000596046448,2.094399929046631,2.094399929046631,3.1415998935699463,3.1415998935699463,3.1415998935699463,3.1415998935699463,0.15000000596046448,0.15000000596046448,0.6795629858970642,0.14482712745666504,0.49199941754341125,-0.04953312873840332,-0.6450415253639221,0.7624919414520264,-0.008594587445259094,0.58539217710495,-0.18448935449123383,0.015688108280301094,0.8701693415641785,-5.960464477539062e-07,-2.682209014892578e-07,0.4927527606487274,0.029999999329447746,0.5365886688232422,0.15280850231647491,0.0,0.99028080701828,0.0,0.0,-0.13908235728740692
4,0.06666666666666667,0,0,4,-0.02547253854572773,-1.560879111289978,1.628674864768982,-1.538212776184082,-1.6630054712295532,0.20943094789981842,0.018848229199647903,0.018816964700818062,0.0,-1.5700000524520874,1.5700000524520874,-1.5700000524520874,-1.5700000524520874,0.0,0.017871377989649773,0.017871377989649773,-0.8322775959968567,0.2446315437555313,1.6457163095474243,0.49455443024635315,-0.8629878759384155,3.1416006088256836,-0.012314340099692345,-0.020703744143247604,-0.8636906147003174,0.39071181416511536,3.1415998935699463,0.48383161425590515,-0.8621863126754761,3.1415998935699463,0.0,0.0,-6.2831854820251465,6.2831854820251465,-6.2831854820251465,6.2831854820251465,-3.1415927410125732,3.1415927410125732,-6.2831854820251465,6.2831854820251465,-6.2831854820251465,6.2831854820251465,-6.2831854820251465,6.2831854820251465,0.0,0.02500000037252903,0.0,0.02500000037252903,-5.654866695404053,5.654866695404053,-5.654866695404053,5.654866695404053,-2.8274333477020264,2.8274333477020264,-5.654866695404053,5.654866695404053,-5.654866695404053,5.654866695404053,-5.654866695404053,5.654866695404053,0.0012500006705522537,0.023749999701976776,0.0012500006705522537,0.023749999701976776,2.094399929046631,2.094399929046631,3.1415998935699463,3.1415998935699463,3.1415998935699463,3.1415998935699463,0.15000000596046448,0.15000000596046448,2.094399929046631,2.094399929046631,3.1415998935699463,3.1415998935699463,3.1415998935699463,3.1415998935699463,0.15000000596046448,0.15000000596046448,0.6718916893005371,0.13193805515766144,0.47211888432502747,-0.067963145673275,-0.6197534203529358,0.7818409204483032,-0.0033677518367767334,0.58539217710495,-0.18448935449123383,0.015688102692365646,0.8701693415641785,-6.556510925292969e-07,-3.8743019104003906e-07,0.49275270104408264,0.029999999329447746,0.5365886688232422,0.15280850231647491,0.0,0.99028080701828,0.0,0.0,-0.13908235728740692
5,0.08333333333333333,0,0,5,-0.04215439036488533,-1.5589983463287354,1.6637946367263794,-1.5312926769256592,-1.6734933853149414,0.26179084181785583,0.019039561972022057,0.018953822553157806,0.0,-1.5700000524520874,1.5700000524520874,-1.5700000524520874,-1.5700000524520874,0.0,0.019294796511530876,0.019294796511530876,-1.0412626266479492,0.13452856242656708,2.2267026901245117,0.46574297547340393,-0.6352781653404236,3.141601800918579,0.013524152338504791,0.004474577493965626,-1.0631825923919678,0.2404814064502716,3.1415998935699463,0.4579499661922455,-0.6346014738082886,3.1415998935699463,0.0,0.0,-6.2831854820251465,6.2831854820251465,-6.2831854820251465,6.2831854820251465,-3.1415927410125732,3.1415927410125732,-6.2831854820251465,6.2831854820251465,-6.2831854820251465,6.2831854820251465,-6.2831854820251465,6.2831854820251465,0.0,0.02500000037252903,0.0,0.02500000037252903,-5.654866695404053,5.654866695404053,-5.654866695404053,5.654866695404053,-2.8274333477020264,2.8274333477020264,-5.654866695404053,5.654866695404053,-5.654866695404053,5.654866695404053,-5.654866695404053,5.654866695404053,0.0012500006705522537,0.023749999701976776,0.0012500006705522537,0.023749999701976776,2.094399929046631,2.094399929046631,3.1415998935699463,3.1415998935699463,3.1415998935699463,3.1415998935699463,0.15000000596046448,0.15000000596046448,2.094399929046631,2.094399929046631,3.1415998935699463,3.1415998935699463,3.1415998935699463,3.1415998935699463,0.15000000596046448,0.15000000596046448,0.6607668995857239,0.11841720342636108,0.4475477337837219,-0.08819198608398438,-0.5925737023353577,0.8006577491760254,0.005072727799415588,0.58539217710495,-0.18448935449123383,0.01568809524178505,0.8701693415641785,-5.960464477539062e-07,-2.384185791015625e-07,0.49275264143943787,0.029999999329447746,0.5365886688232422,0.15280850231647491,0.0,0.99028080701828,0.0,0.0,-0.13908235728740692
6,0.1,0,0,6,-0.06460407376289368,-1.5609030723571777,1.709416151046753,-1.524796962738037,-1.6842294931411743,0.31415051221847534,0.020222017541527748,0.020202839747071266,0.0,-1.5700000524520874,1.5700000524520874,-1.5700000524520874,-1.5700000524520874,0.0,0.02317763864994049,0.02317763864994049,-1.4732471704483032,-0.2084009200334549,2.982311487197876,0.4224093556404114,-0.6625416278839111,3.1415817737579346,0.06779760867357254,0.0589480996131897,-1.495875358581543,-0.1352275311946869,3.094189167022705,0.44030478596687317,-0.6649402379989624,3.1415998935699463,0.0,0.0,-6.2831854820251465,6.2831854820251465,-6.2831854820251465,6.2831854820251465,-3.1415927410125732,3.1415927410125732,-6.2831854820251465,6.2831854820251465,-6.2831854820251465,6.2831854820251465,-6.2831854820251465,6.2831854820251465,0.0,0.02500000037252903,0.0,0.02500000037252903,-5.654866695404053,5.654866695404053,-5.654866695404053,5.654866695404053,-2.8274333477020264,2.8274333477020264,-5.654866695404053,5.654866695404053,-5.654866695404053,5.654866695404053,-5.654866695404053,5.654866695404053,0.0012500006705522537,0.023749999701976776,0.0012500006705522537,0.023749999701976776,2.094399929046631,2.094399929046631,3.1415998935699463,3.1415998935699463,3.1415998935699463,3.1415998935699463,0.15000000596046448,0.15000000596046448,2.094399929046631,2.094399929046631,3.1415998935699463,3.1415998935699463,3.1415998935699463,3.1415998935699463,0.15000000596046448,0.15000000596046448,0.6443914175033569,0.10185448825359344,0.41945409774780273,-0.11116909980773926,-0.5623582601547241,0.8192504644393921,0.014939293265342712,0.58539217710495,-0.18448935449123383,0.01568809151649475,0.8701693415641785,-5.960464477539062e-07,-3.5762786865234375e-07,0.4927525818347931,0.029999999329447746,0.5365886688232422,0.15280850231647491,0.0,0.99028080701828,0.0,0.0,-0.13908235728740692
7,0.11666666666666667,0,0,7,-0.0952792689204216,-1.5663233995437622,1.7549206018447876,-1.516005516052246,-1.7006255388259888,0.3665086328983307,0.021578244864940643,0.02167545072734356,0.0,-1.5700000524520874,1.5700000524520874,-1.5700000524520874,-1.5700000524520874,0.0,0.02500000037252903,0.02500000037252903,-2.0496976375579834,-0.5070652365684509,2.7492382526397705,0.4948498606681824,-1.0103269815444946,3.141561269760132,0.0759313777089119,0.06976538896560669,-2.094399929046631,-0.6868606805801392,0.7670462727546692,0.5078824758529663,-1.02096426486969,3.1415998935699463,0.0,0.0,-6.2831854820251465,6.2831854820251465,-6.2831854820251465,6.2831854820251465,-3.1415927410125732,3.1415927410125732,-6.2831854820251465,6.2831854820251465,-6.2831854820251465,6.2831854820251465,-6.2831854820251465,6.2831854820251465,0.0,0.02500000037252903,0.0,0.02500000037252903,-5.654866695404053,5.654866695404053,-5.654866695404053,5.654866695404053,-2.8274333477020264,2.8274333477020264,-5.654866695404053,5.654866695404053,-5.654866695404053,5.654866695404053,-5.654866695404053,5.654866695404053,0.0012500006705522537,0.023749999701976776,0.0012500006705522537,0.023749999701976776,2.094399929046631,2.094399929046631,3.1415998935699463,3.1415998935699463,3.1415998935699463,3.1415998935699463,0.15000000596046448,0.15000000596046448,2.094399929046631,2.094399929046631,3.1415998935699463,3.1415998935699463,3.1415998935699463,3.1415998935699463,0.15000000596046448,0.15000000596046448,0.6256385445594788,0.0796409398317337,0.39458388090133667,-0.13540837168693542,-0.5282224416732788,0.8379502296447754,0.022023111581802368,0.58539217710495,-0.18448936939239502,0.015688087791204453,0.8701692819595337,-4.76837158203125e-07,-2.086162567138672e-07,0.4927526116371155,0.029999999329447746,0.5365886688232422,0.15280850231647491,0.0,0.99028080701828,0.0,0.0,-0.13908235728740692
8,0.13333333333333333,0,0,8,-0.12966349720954895,-1.5728013515472412,1.7928186655044556,-1.5041279792785645,-1.7246296405792236,0.4188687801361084,0.022671205922961235,0.022656051442027092,0.0,-1.5700000524520874,1.5700000524520874,-1.5700000524520874,-1.5700000524520874,0.0,0.02500000037252903,0.02500000037252903,-2.0944008827209473,-0.46336662769317627,2.200556993484497,0.674795389175415,-1.4515016078948975,3.1416008472442627,0.056608621031045914,0.04895053431391716,-2.094399929046631,-0.6057990789413452,-0.19698946177959442,0.6852716207504272,-1.4480797052383423,3.1415998935699463,0.0,0.0,-6.2831854820251465,6.2831854820251465,-6.2831854820251465,6.2831854820251465,-3.1415927410125732,3.1415927410125732,-6.2831854820251465,6.2831854820251465,-6.2831854820251465,6.2831854820251465,-6.2831854820251465,6.2831854820251465,0.0,0.02500000037252903,0.0,0.02500000037252903,-5.654866695404053,5.654866695404053,-5.654866695404053,5.654866695404053,-2.8274333477020264,2.8274333477020264,-5.654866695404053,5.654866695404053,-5.654866695404053,5.654866695404053,-5.654866695404053,5.654866695404053,0.0012500006705522537,0.023749999701976776,0.0012500006705522537,0.023749999701976776,2.094399929046631,2.094399929046631,3.1415998935699463,3.1415998935699463,3.1415998935699463,3.1415998935699463,0.15000000596046448,0.15000000596046448,2.094399929046631,2.094399929046631,3.1415998935699463,3.1415998935699463,3.1415998935699463,3.1415998935699463,0.15000000596046448,0.15000000596046448,0.6073133945465088,0.054241158068180084,0.3759562373161316,-0.1596418023109436,-0.49229103326797485,0.8553239107131958,0.024184346199035645,0.58539217710495,-0.18448935449123383,0.015688123181462288,0.870169460773468,-5.364418029785156e-07,-8.940696716308594e-08,0.49275246262550354,0.029999999329447746,0.5365886688232422,0.15280850231647491,0.0,0.99028080701828,0.0,0.0,-0.13908235728740692
9,0.15,0,0,9,-0.1623690128326416,-1.5783796310424805,1.8210647106170654,-1.4874199628829956,-1.7546412944793701,0.47122901678085327,0.023475205525755882,0.02334383688867092,0.0,-1.5700000524520874,1.5700000524520874,-1.5700000524520874,-1.5700000524520874,0.0,0.02500000037252903,0.02500000037252903,-1.934698462486267,-0.41202643513679504,1.6163122653961182,0.9666076302528381,-1.7985621690750122,3.1416003704071045,0.03964262455701828,0.03616183251142502,-1.8889491558074951,-0.5581222772598267,-0.7219628691673279,0.9775292873382568,-1.7976608276367188,3.1415998935699463,0.0,0.0,-6.2831854820251465,6.2831854820251465,-6.2831854820251465,6.2831854820251465,-3.1415927410125732,3.1415927410125732,-6.2831854820251465,6.2831854820251465,-6.2831854820251465,6.2831854820251465,-6.2831854820251465,6.2831854820251465,0.0,0.02500000037252903,0.0,0.02500000037252903,-5.654866695404053,5.654866695404053,-5.654866695404053,5.654866695404053,-2.8274333477020264,2.8274333477020264,-5.654866695404053,5.654866695404053,-5.654866695404053,5.654866695404053,-5.654866695404053,5.654866695404053,0.0012500006705522537,0.023749999701976776,0.0012500006705522537,0.023749999701976776,2.094399929046631,2.094399929046631,3.1415998935699463,3.1415998935699463,3.1415998935699463,3.1415998935699463,0.15000000596046448,0.15000000596046448,2.094399929046631,2.094399929046631,3.1415998935699463,3.1415998935699463,3.1415998935699463,3.1415998935699463,0.15000000596046448,0.15000000596046448,0.5901870131492615,0.029210254549980164,0.3633391261100769,-0.18393759429454803,-0.45705991983413696,0.8699251413345337,0.02221047878265381,0.58539217710495,-0.18448935449123383,0.01568812131881714,0.8701694011688232,-5.364418029785156e-07,-1.4901161193847656e-07,0.49275273084640503,0.029999999329447746,0.5365886688232422,0.15280850231647491,0.0,0.99028080701828,0.0,0.0,-0.13908235728740692
10,0.16666666666666666,0,0,10,-0.19015063345432281,-1.5830072164535522,1.8395518064498901,-1.466445803642273,-1.789250373840332,0.5235893726348877,0.024061104282736778,0.02382095903158188,0.0,-1.5700000524520874,1.5700000524520874,-1.5700000524520874,-1.5700000524520874,0.0,0.02500000037252903,0.02500000037252903,-1.5706905126571655,-0.3494083881378174,1.0195883512496948,1.2219775915145874,-2.0675008296966553,3.141589879989624,0.02666342258453369,0.027161533012986183,-1.5020697116851807,-0.49827614426612854,-0.9959627985954285,1.2333179712295532,-2.063951253890991,3.1415998935699463,0.0,0.0,-6.2831854820251465,6.2831854820251465,-6.2831854820251465,6.2831854820251465,-3.1415927410125732,3.1415927410125732,-6.2831854820251465,6.2831854820251465,-6.2831854820251465,6.2831854820251465,-6.2831854820251465,6.2831854820251465,0.0,0.02500000037252903,0.0,0.02500000037252903,-5.654866695404053,5.654866695404053,-5.654866695404053,5.654866695404053,-2.8274333477020264,2.8274333477020264,-5.654866695404053,5.654866695404053,-5.654866695404053,5.654866695404053,-5.654866695404053,5.654866695404053,0.0012500006705522537,0.023749999701976776,0.0012500006705522537,0.023749999701976776,2.094399929046631,2.094399929046631,3.1415998935699463,3.1415998935699463,3.1415998935699463,3.1415998935699463,0.15000000596046448,0.15000000596046448,2.094399929046631,2.094399929046631,3.1415998935699463,3.1415998935699463,3.1415998935699463,3.1415998935699463,0.15000000596046448,0.15000000596046448,0.5749431848526001,0.006422271952033043,0.3566196858882904,-0.20752787590026855,-0.4241452217102051,0.88134765625,0.01610255241394043,0.58539217710495,-0.18448935449123383,0.015688113868236542,0.8701693415641785,-6.556510925292969e-07,-2.682209014892578e-07,0.49275264143943787,0.029999999329447746,0.5365886688232422,0.15280850231647491,0.0,0.99028080701828,0.0,0.0,-0.13908235728740692
