step,sim_time,env_id,episode_id,episode_step,shoulder_pan_joint_pos,shoulder_lift_joint_pos,elbow_joint_pos,wrist_1_joint_pos,wrist_2_joint_pos,wrist_3_joint_pos,robotiq_hande_left_finger_joint_pos,robotiq_hande_right_finger_joint_pos,shoulder_pan_joint_pos_target,shoulder_lift_joint_pos_target,elbow_joint_pos_target,wrist_1_joint_pos_target,wrist_2_joint_pos_target,wrist_3_joint_pos_target,robotiq_hande_left_finger_joint_pos_target,robotiq_hande_right_finger_joint_pos_target,shoulder_pan_joint_vel,shoulder_lift_joint_vel,elbow_joint_vel,wrist_1_joint_vel,wrist_2_joint_vel,wrist_3_joint_vel,robotiq_hande_left_finger_joint_vel,robotiq_hande_right_finger_joint_vel,shoulder_pan_joint_vel_target,shoulder_lift_joint_vel_target,elbow_joint_vel_target,wrist_1_joint_vel_target,wrist_2_joint_vel_target,wrist_3_joint_vel_target,robotiq_hande_left_finger_joint_vel_target,robotiq_hande_right_finger_joint_vel_target,shoulder_pan_joint_pos_limit_lower,shoulder_pan_joint_pos_limit_upper,shoulder_lift_joint_pos_limit_lower,shoulder_lift_joint_pos_limit_upper,elbow_joint_pos_limit_lower,elbow_joint_pos_limit_upper,wrist_1_joint_pos_limit_lower,wrist_1_joint_pos_limit_upper,wrist_2_joint_pos_limit_lower,wrist_2_joint_pos_limit_upper,wrist_3_joint_pos_limit_lower,wrist_3_joint_pos_limit_upper,robotiq_hande_left_finger_joint_pos_limit_lower,robotiq_hande_left_finger_joint_pos_limit_upper,robotiq_hande_right_finger_joint_pos_limit_lower,robotiq_hande_right_finger_joint_pos_limit_upper,shoulder_pan_joint_soft_pos_limit_lower,shoulder_pan_joint_soft_pos_limit_upper,shoulder_lift_joint_soft_pos_limit_lower,shoulder_lift_joint_soft_pos_limit_upper,elbow_joint_soft_pos_limit_lower,elbow_joint_soft_pos_limit_upper,wrist_1_joint_soft_pos_limit_lower,wrist_1_joint_soft_pos_limit_upper,wrist_2_joint_soft_pos_limit_lower,wrist_2_joint_soft_pos_limit_upper,wrist_3_joint_soft_pos_limit_lower,wrist_3_joint_soft_pos_limit_upper,robotiq_hande_left_finger_joint_soft_pos_limit_lower,robotiq_hande_left_finger_joint_soft_pos_limit_upper,robotiq_hande_right_finger_joint_soft_pos_limit_lower,robotiq_hande_right_finger_joint_soft_pos_limit_upper,shoulder_pan_joint_vel_limit,shoulder_lift_joint_vel_limit,elbow_joint_vel_limit,wrist_1_joint_vel_limit,wrist_2_joint_vel_limit,wrist_3_joint_vel_limit,robotiq_hande_left_finger_joint_vel_limit,robotiq_hande_right_finger_joint_vel_limit,shoulder_pan_joint_soft_vel_limit,shoulder_lift_joint_soft_vel_limit,elbow_joint_soft_vel_limit,wrist_1_joint_soft_vel_limit,wrist_2_joint_soft_vel_limit,wrist_3_joint_soft_vel_limit,robotiq_hande_left_finger_joint_soft_vel_limit,robotiq_hande_right_finger_joint_soft_vel_limit,ee_frame_pos_x,ee_frame_pos_y,ee_frame_pos_z,ee_frame_rot_w,ee_frame_rot_x,ee_frame_rot_y,ee_frame_rot_z,object_pos_x,object_pos_y,object_pos_z,object_rot_w,object_rot_x,object_rot_y,object_rot_z,object_width,target_pos_x,target_pos_y,target_pos_z,target_rot_w,target_rot_x,target_rot_y,target_rot_z
1,0.008,0,0,1,-0.0012307422002777457,-1.5671162605285645,1.5656191110610962,-1.5464638471603394,-1.5862715244293213,-0.025125285610556602,0.02378251776099205,0.02383909933269024,0.0,-1.5700000524520874,1.5700000524520874,-1.5700000524520874,-1.5700000524520874,0.0,0.0,0.0,-0.21201598644256592,0.407209187746048,-0.6112421154975891,3.141591787338257,-1.9008097648620605,-3.141592025756836,-0.15000031888484955,-0.14999990165233612,-2.094399929046631,2.094399929046631,3.141590118408203,3.141590118408203,-3.141590118408203,-3.141590118408203,0.0,0.0,-6.2831854820251465,6.2831854820251465,-6.2831854820251465,6.2831854820251465,-3.1415927410125732,3.1415927410125732,-6.2831854820251465,6.2831854820251465,-6.2831854820251465,6.2831854820251465,-6.2831854820251465,6.2831854820251465,0.0,0.02500000037252903,0.0,0.02500000037252903,-5.654866695404053,5.654866695404053,-5.654866695404053,5.654866695404053,-2.8274333477020264,2.8274333477020264,-5.654866695404053,5.654866695404053,-5.654866695404053,5.654866695404053,-5.654866695404053,5.654866695404053,0.0012500006705522537,0.023749999701976776,0.0012500006705522537,0.023749999701976776,2.094399929046631,2.094399929046631,3.1415998935699463,3.1415998935699463,3.1415998935699463,3.1415998935699463,0.15000000596046448,0.15000000596046448,2.094399929046631,2.094399929046631,3.1415998935699463,3.1415998935699463,3.1415998935699463,3.1415998935699463,0.15000000596046448,0.15000000596046448,0.6875974535942078,0.16907860338687897,0.5185686945915222,-0.01350855827331543,-0.7154978513717651,0.6984786987304688,0.0027805715799331665,0.54974365234375,-0.25217318534851074,0.01499991212040186,0.6972508430480957,-5.960464477539063e-08,1.1920928955078125e-07,0.7168270945549011,"tensor([[0.2000]], device='cuda:0')",0.6670777201652527,-0.2362738847732544,0.4709412455558777,-3.748380450474542e-08,0.8575294613838196,0.5144348740577698,-2.248666319815129e-08
2,0.016,0,0,2,-0.004812369588762522,-1.5628360509872437,1.561780571937561,-1.5216338634490967,-1.6108108758926392,-0.05025813356041908,0.02255646511912346,0.022670766338706017,0.0,-1.5700000524520874,1.5700000524520874,-1.5700000524520874,-1.5700000524520874,0.0,0.0,0.0,-0.49145951867103577,0.5821529626846313,-0.5201677680015564,3.1415929794311523,-3.1415910720825195,-3.1415977478027344,-0.15120410919189453,-0.14415986835956573,-2.094399929046631,2.094399929046631,3.141590118408203,3.141590118408203,-3.141590118408203,-3.141590118408203,0.0,0.0,-6.2831854820251465,6.2831854820251465,-6.2831854820251465,6.2831854820251465,-3.1415927410125732,3.1415927410125732,-6.2831854820251465,6.2831854820251465,-6.2831854820251465,6.2831854820251465,-6.2831854820251465,6.2831854820251465,0.0,0.02500000037252903,0.0,0.02500000037252903,-5.654866695404053,5.654866695404053,-5.654866695404053,5.654866695404053,-2.8274333477020264,2.8274333477020264,-5.654866695404053,5.654866695404053,-5.654866695404053,5.654866695404053,-5.654866695404053,5.654866695404053,0.0012500006705522537,0.023749999701976776,0.0012500006705522537,0.023749999701976776,2.094399929046631,2.094399929046631,3.1415998935699463,3.1415998935699463,3.1415998935699463,3.1415998935699463,0.15000000596046448,0.15000000596046448,2.094399929046631,2.094399929046631,3.1415998935699463,3.1415998935699463,3.1415998935699463,3.1415998935699463,0.15000000596046448,0.15000000596046448,0.6837956309318542,0.1599385291337967,0.5157041549682617,-0.031054943799972534,-0.7229691743850708,0.6901719570159912,0.003717750310897827,0.5497497320175171,-0.2521754503250122,0.014999950304627419,0.6973448991775513,9.5367431640625e-07,-5.960464477539063e-08,0.7167356014251709,"tensor([[0.2000]], device='cuda:0')",0.6670777201652527,-0.2362738847732544,0.4709412455558777,-3.748380450474542e-08,0.8575294613838196,0.5144348740577698,-2.248666319815129e-08
3,0.024,0,0,3,-0.011540601961314678,-1.5574357509613037,1.558950662612915,-1.4968081712722778,-1.6355316638946533,-0.07539086788892746,0.021335836499929428,0.021509485319256783,0.0,-1.5700000524520874,1.5700000524520874,-1.5700000524520874,-1.5700000524520874,0.0,0.0,0.0,-0.904918372631073,0.7233421206474304,-0.39402273297309875,3.141592025756836,-3.1415936946868896,-3.1415867805480957,-0.1507347971200943,-0.1434110552072525,-2.094399929046631,2.094399929046631,3.141590118408203,3.141590118408203,-3.141590118408203,-3.141590118408203,0.0,0.0,-6.2831854820251465,6.2831854820251465,-6.2831854820251465,6.2831854820251465,-3.1415927410125732,3.1415927410125732,-6.2831854820251465,6.2831854820251465,-6.2831854820251465,6.2831854820251465,-6.2831854820251465,6.2831854820251465,0.0,0.02500000037252903,0.0,0.02500000037252903,-5.654866695404053,5.654866695404053,-5.654866695404053,5.654866695404053,-2.8274333477020264,2.8274333477020264,-5.654866695404053,5.654866695404053,-5.654866695404053,5.654866695404053,-5.654866695404053,5.654866695404053,0.0012500006705522537,0.023749999701976776,0.0012500006705522537,0.023749999701976776,2.094399929046631,2.094399929046631,3.1415998935699463,3.1415998935699463,3.1415998935699463,3.1415998935699463,0.15000000596046448,0.15000000596046448,2.094399929046631,2.094399929046631,3.1415998935699463,3.1415998935699463,3.1415998935699463,3.1415998935699463,0.15000000596046448,0.15000000596046448,0.6804512143135071,0.14864355325698853,0.5117372274398804,-0.04932883381843567,-0.7292513847351074,0.6824393272399902,0.005956187844276428,0.5497497320175171,-0.2521754205226898,0.014999959617853165,0.6973448991775513,5.960464477539063e-08,-1.3709068298339844e-06,0.7167356610298157,"tensor([[0.2000]], device='cuda:0')",0.6670777201652527,-0.2362738847732544,0.4709412455558777,-3.748380450474542e-08,0.8575294613838196,0.5144348740577698,-2.248666319815129e-08
4,0.032,0,0,4,-0.021284786984324455,-1.550835132598877,1.5570653676986694,-1.471990942955017,-1.6602650880813599,-0.10052361339330673,0.02011222392320633,0.020344598218798637,0.0,-1.5700000524520874,1.5700000524520874,-1.5700000524520874,-1.5700000524520874,0.0,0.0,0.0,-1.315546989440918,0.8725623488426208,-0.2741281986236572,3.141591787338257,-3.141594648361206,-3.1416006088256836,-0.15126748383045197,-0.14400933682918549,-2.094399929046631,2.094399929046631,3.141590118408203,3.141590118408203,-3.141590118408203,-3.141590118408203,0.0,0.0,-6.2831854820251465,6.2831854820251465,-6.2831854820251465,6.2831854820251465,-3.1415927410125732,3.1415927410125732,-6.2831854820251465,6.2831854820251465,-6.2831854820251465,6.2831854820251465,-6.2831854820251465,6.2831854820251465,0.0,0.02500000037252903,0.0,0.02500000037252903,-5.654866695404053,5.654866695404053,-5.654866695404053,5.654866695404053,-2.8274333477020264,2.8274333477020264,-5.654866695404053,5.654866695404053,-5.654866695404053,5.654866695404053,-5.654866695404053,5.654866695404053,0.0012500006705522537,0.023749999701976776,0.0012500006705522537,0.023749999701976776,2.094399929046631,2.094399929046631,3.1415998935699463,3.1415998935699463,3.1415998935699463,3.1415998935699463,0.15000000596046448,0.15000000596046448,2.094399929046631,2.094399929046631,3.1415998935699463,3.1415998935699463,3.1415998935699463,3.1415998935699463,0.15000000596046448,0.15000000596046448,0.6774793863296509,0.1353650838136673,0.5066925287246704,-0.06819719076156616,-0.734406054019928,0.6752060651779175,0.009672880172729492,0.5497496724128723,-0.2521754205226898,0.014999927021563053,0.6973448991775513,-2.384185791015625e-07,-2.980232238769531e-07,0.7167356610298157,"tensor([[0.2000]], device='cuda:0')",0.6670777201652527,-0.2362738847732544,0.4709412455558777,-3.748380450474542e-08,0.8575294613838196,0.5144348740577698,-2.248666319815129e-08
5,0.04,0,0,5,-0.03361443057656288,-1.5429130792617798,1.5559638738632202,-1.4471828937530518,-1.6850104331970215,-0.12565642595291138,0.018886661157011986,0.019175609573721886,0.0,-1.5700000524520874,1.5700000524520874,-1.5700000524520874,-1.5700000524520874,0.0,0.0,0.0,-1.7133221626281738,1.0300345420837402,-0.16619867086410522,3.1415998935699463,-3.135336399078369,-3.141580104827881,-0.15167014300823212,-0.14467133581638336,-2.094399929046631,2.094399929046631,3.141590118408203,3.141590118408203,-3.141590118408203,-3.141590118408203,0.0,0.0,-6.2831854820251465,6.2831854820251465,-6.2831854820251465,6.2831854820251465,-3.1415927410125732,3.1415927410125732,-6.2831854820251465,6.2831854820251465,-6.2831854820251465,6.2831854820251465,-6.2831854820251465,6.2831854820251465,0.0,0.02500000037252903,0.0,0.02500000037252903,-5.654866695404053,5.654866695404053,-5.654866695404053,5.654866695404053,-2.8274333477020264,2.8274333477020264,-5.654866695404053,5.654866695404053,-5.654866695404053,5.654866695404053,-5.654866695404053,5.654866695404053,0.0012500006705522537,0.023749999701976776,0.0012500006705522537,0.023749999701976776,2.094399929046631,2.094399929046631,3.1415998935699463,3.1415998935699463,3.1415998935699463,3.1415998935699463,0.15000000596046448,0.15000000596046448,2.094399929046631,2.094399929046631,3.1415998935699463,3.1415998935699463,3.1415998935699463,3.1415998935699463,0.15000000596046448,0.15000000596046448,0.6747862696647644,0.12042157351970673,0.5006328225135803,-0.08755457401275635,-0.7385884523391724,0.668279767036438,0.014949813485145569,0.5497497320175171,-0.2521754205226898,0.014999916777014732,0.6973451972007751,-4.172325134277344e-07,-6.556510925292969e-07,0.716735303401947,"tensor([[0.2000]], device='cuda:0')",0.6670777201652527,-0.2362738847732544,0.4709412455558777,-3.748380450474542e-08,0.8575294613838196,0.5144348740577698,-2.248666319815129e-08
6,0.048,0,0,6,-0.047697581350803375,-1.533887505531311,1.5566174983978271,-1.4282712936401367,-1.7100225687026978,-0.15078914165496826,0.01766030490398407,0.018002811819314957,0.0,-1.5700000524520874,1.5700000524520874,-1.5700000524520874,-1.5700000524520874,0.0,0.0,0.0,-1.8340067863464355,1.1986668109893799,0.029506312683224678,2.3583338260650635,-3.1223223209381104,-3.141599178314209,-0.15197385847568512,-0.1452828049659729,-2.005140542984009,2.094399929046631,3.141590118408203,2.357947826385498,-3.141590118408203,-3.141590118408203,0.0,0.0,-6.2831854820251465,6.2831854820251465,-6.2831854820251465,6.2831854820251465,-3.1415927410125732,3.1415927410125732,-6.2831854820251465,6.2831854820251465,-6.2831854820251465,6.2831854820251465,-6.2831854820251465,6.2831854820251465,0.0,0.02500000037252903,0.0,0.02500000037252903,-5.654866695404053,5.654866695404053,-5.654866695404053,5.654866695404053,-2.8274333477020264,2.8274333477020264,-5.654866695404053,5.654866695404053,-5.654866695404053,5.654866695404053,-5.654866695404053,5.654866695404053,0.0012500006705522537,0.023749999701976776,0.0012500006705522537,0.023749999701976776,2.094399929046631,2.094399929046631,3.1415998935699463,3.1415998935699463,3.1415998935699463,3.1415998935699463,0.15000000596046448,0.15000000596046448,2.094399929046631,2.094399929046631,3.1415998935699463,3.1415998935699463,3.1415998935699463,3.1415998935699463,0.15000000596046448,0.15000000596046448,0.673482358455658,0.10426460206508636,0.4935527443885803,-0.10579538345336914,-0.7421188354492188,0.6615705490112305,0.019782066345214844,0.5497496724128723,-0.2521754205226898,0.014999927021563053,0.6973450183868408,-1.1920928955078125e-07,-1.1920928955078125e-07,0.7167354822158813,"tensor([[0.2000]], device='cuda:0')",0.6670777201652527,-0.2362738847732544,0.4709412455558777,-3.748380450474542e-08,0.8575294613838196,0.5144348740577698,-2.248666319815129e-08
7,0.056,0,0,7,-0.06146936118602753,-1.52365243434906,1.55935537815094,-1.4194258451461792,-1.7351539134979248,-0.1759214848279953,0.016436638310551643,0.016826581209897995,0.0,-1.5700000524520874,1.5700000524520874,-1.5700000524520874,-1.5700000524520874,0.0,0.0,0.0,-1.6838452816009521,1.3908305168151855,0.25255703926086426,1.0877794027328491,-3.141601800918579,-3.1415903568267822,-0.15183515846729279,-0.14585009217262268,-1.6802959442138672,2.094399929046631,3.141590118408203,1.087787389755249,-3.141590118408203,-3.141590118408203,0.0,0.0,-6.2831854820251465,6.2831854820251465,-6.2831854820251465,6.2831854820251465,-3.1415927410125732,3.1415927410125732,-6.2831854820251465,6.2831854820251465,-6.2831854820251465,6.2831854820251465,-6.2831854820251465,6.2831854820251465,0.0,0.02500000037252903,0.0,0.02500000037252903,-5.654866695404053,5.654866695404053,-5.654866695404053,5.654866695404053,-2.8274333477020264,2.8274333477020264,-5.654866695404053,5.654866695404053,-5.654866695404053,5.654866695404053,-5.654866695404053,5.654866695404053,0.0012500006705522537,0.023749999701976776,0.0012500006705522537,0.023749999701976776,2.094399929046631,2.094399929046631,3.1415998935699463,3.1415998935699463,3.1415998935699463,3.1415998935699463,0.15000000596046448,0.15000000596046448,2.094399929046631,2.094399929046631,3.1415998935699463,3.1415998935699463,3.1415998935699463,3.1415998935699463,0.15000000596046448,0.15000000596046448,0.6744129061698914,0.08821090310811996,0.4853565990924835,-0.12179052829742432,-0.7457239031791687,0.654638409614563,0.02261243760585785,0.5497497320175171,-0.2521754205226898,0.014999918639659882,0.6973448395729065,1.7881393432617188e-07,4.172325134277344e-07,0.7167356610298157,"tensor([[0.2000]], device='cuda:0')",0.6670777201652527,-0.2362738847732544,0.4709412455558777,-3.748380450474542e-08,0.8575294613838196,0.5144348740577698,-2.248666319815129e-08
8,0.064,0,0,8,-0.07518231123685837,-1.511977195739746,1.5631051063537598,-1.4150171279907227,-1.7602030038833618,-0.20105426013469696,0.015217150561511517,0.015648482367396355,0.0,-1.5700000524520874,1.5700000524520874,-1.5700000524520874,-1.5700000524520874,0.0,0.0,0.0,-1.7624435424804688,1.5851339101791382,0.3678857386112213,0.5494387149810791,-3.1236653327941895,-3.1415982246398926,-0.15143123269081116,-0.1462412029504776,-1.9256274700164795,2.094399929046631,3.141590118408203,0.5489515662193298,-3.141590118408203,-3.141590118408203,0.0,0.0,-6.2831854820251465,6.2831854820251465,-6.2831854820251465,6.2831854820251465,-3.1415927410125732,3.1415927410125732,-6.2831854820251465,6.2831854820251465,-6.2831854820251465,6.2831854820251465,-6.2831854820251465,6.2831854820251465,0.0,0.02500000037252903,0.0,0.02500000037252903,-5.654866695404053,5.654866695404053,-5.654866695404053,5.654866695404053,-2.8274333477020264,2.8274333477020264,-5.654866695404053,5.654866695404053,-5.654866695404053,5.654866695404053,-5.654866695404053,5.654866695404053,0.0012500006705522537,0.023749999701976776,0.0012500006705522537,0.023749999701976776,2.094399929046631,2.094399929046631,3.1415998935699463,3.1415998935699463,3.1415998935699463,3.1415998935699463,0.15000000596046448,0.15000000596046448,2.094399929046631,2.094399929046631,3.1415998935699463,3.1415998935699463,3.1415998935699463,3.1415998935699463,0.15000000596046448,0.15000000596046448,0.6763531565666199,0.0721430629491806,0.4760626554489136,-0.137025386095047,-0.749282717704773,0.6474252939224243,0.025293812155723572,0.5497497320175171,-0.2521754205226898,0.014999927952885628,0.6973448395729065,4.172325134277344e-07,-8.344650268554688e-07,0.7167356610298157,"tensor([[0.2000]], device='cuda:0')",0.6670777201652527,-0.2362738847732544,0.4709412455558777,-3.748380450474542e-08,0.8575294613838196,0.5144348740577698,-2.248666319815129e-08
9,0.07200000000000001,0,0,9,-0.08939853310585022,-1.4991532564163208,1.56827712059021,-1.4162424802780151,-1.7852892875671387,-0.226187065243721,0.015086054801940918,0.015538155101239681,0.0,-1.5700000524520874,1.5700000524520874,-1.5700000524520874,-1.5700000524520874,0.0,0.014868984930217266,0.014868984930217266,-1.7990443706512451,1.7554707527160645,0.5183448791503906,-0.1269707977771759,-3.1355373859405518,-3.141599416732788,-0.009094428271055222,-0.006445100996643305,-1.9359091520309448,2.094399929046631,3.141590118408203,-0.155227392911911,-3.141590118408203,-3.141590118408203,0.0,0.0,-6.2831854820251465,6.2831854820251465,-6.2831854820251465,6.2831854820251465,-3.1415927410125732,3.1415927410125732,-6.2831854820251465,6.2831854820251465,-6.2831854820251465,6.2831854820251465,-6.2831854820251465,6.2831854820251465,0.0,0.02500000037252903,0.0,0.02500000037252903,-5.654866695404053,5.654866695404053,-5.654866695404053,5.654866695404053,-2.8274333477020264,2.8274333477020264,-5.654866695404053,5.654866695404053,-5.654866695404053,5.654866695404053,-5.654866695404053,5.654866695404053,0.0012500006705522537,0.023749999701976776,0.0012500006705522537,0.023749999701976776,2.094399929046631,2.094399929046631,3.1415998935699463,3.1415998935699463,3.1415998935699463,3.1415998935699463,0.15000000596046448,0.15000000596046448,2.094399929046631,2.094399929046631,3.1415998935699463,3.1415998935699463,3.1415998935699463,3.1415998935699463,0.15000000596046448,0.15000000596046448,0.6794047951698303,0.0555962435901165,0.4656203091144562,-0.15126104652881622,-0.7526156306266785,0.6402666568756104,0.027356505393981934,0.5497496724128723,-0.2521754205226898,0.0149999363347888,0.6973452568054199,-4.172325134277344e-07,-7.152557373046875e-07,0.7167354226112366,"tensor([[0.2000]], device='cuda:0')",0.6670777201652527,-0.2362738847732544,0.4709412455558777,-3.748380450474542e-08,0.8575294613838196,0.5144348740577698,-2.248666319815129e-08
10,0.08,0,0,10,-0.10327225178480148,-1.4851012229919434,1.5747803449630737,-1.42271888256073,-1.8104214668273926,-0.25131919980049133,0.015513729304075241,0.01589418575167656,0.0,-1.5700000524520874,1.5700000524520874,-1.5700000524520874,-1.5700000524520874,0.0,0.018032237887382507,0.018032237887382507,-1.685392141342163,1.8731672763824463,0.714064359664917,-0.7796355485916138,-3.1416008472442627,-3.141578197479248,0.050227340310811996,0.04590828716754913,-1.6631757020950317,2.094399929046631,3.141590118408203,-0.7976817488670349,-3.141590118408203,-3.141590118408203,0.0,0.0,-6.2831854820251465,6.2831854820251465,-6.2831854820251465,6.2831854820251465,-3.1415927410125732,3.1415927410125732,-6.2831854820251465,6.2831854820251465,-6.2831854820251465,6.2831854820251465,-6.2831854820251465,6.2831854820251465,0.0,0.02500000037252903,0.0,0.02500000037252903,-5.654866695404053,5.654866695404053,-5.654866695404053,5.654866695404053,-2.8274333477020264,2.8274333477020264,-5.654866695404053,5.654866695404053,-5.654866695404053,5.654866695404053,-5.654866695404053,5.654866695404053,0.0012500006705522537,0.023749999701976776,0.0012500006705522537,0.023749999701976776,2.094399929046631,2.094399929046631,3.1415998935699463,3.1415998935699463,3.1415998935699463,3.1415998935699463,0.15000000596046448,0.15000000596046448,2.094399929046631,2.094399929046631,3.1415998935699463,3.1415998935699463,3.1415998935699463,3.1415998935699463,0.15000000596046448,0.15000000596046448,0.683372974395752,0.03910502791404724,0.45395034551620483,-0.16467736661434174,-0.7559822797775269,0.6328827142715454,0.028835490345954895,0.5497496724128723,-0.2521754205226898,0.014999927021563053,0.6973450183868408,-3.5762786865234375e-07,-5.364418029785156e-07,0.7167355418205261,"tensor([[0.2000]], device='cuda:0')",0.6670777201652527,-0.2362738847732544,0.4709412455558777,-3.748380450474542e-08,0.8575294613838196,0.5144348740577698,-2.248666319815129e-08
